kepid_x,kepoi_name,koi_tce_plnt_num,koi_pdisposition,koi_score,koi_period,koi_max_mult_ev,koi_prad,koi_prad_err1,koi_prad_err2,koi_ror,koi_ror_err1,koi_ror_err2,radius,radius_err1,radius_err2,teff,corrected_prad,corrected_prad_err1,corrected_prad_err2,rowid,kepid_y,fpp_koi_period,fpp_prob,fpEffectiveness,obsFpRate,reliability,fpp_prob_use,totalReliability
5444548,K00409.01,1,CANDIDATE,1.0,13.24931848,74.35540999999998,2.86,0.43,-0.34,0.024323,0.001754,-0.001066,1.1005020291883156,0.016769891585799224,0.016388099898580366,5479.275211111236,2.929486109753745,0.21591856748348426,-0.13559904678421025,587,5444548,13.249,0.00043,0.9959420432333574,3.3527971779200725e-07,0.9999999986339054,0.00043,0.9995699986344928
10907132,K04503.01,1,CANDIDATE,1.0,5.89089509,8.614958,1.54,0.47,-0.15,0.015019,0.000826,-0.000959,1.022564462603833,0.04444431779562108,0.040619768643089804,5618.900983398113,1.6807966293321066,0.1178207707419386,-0.12639642929276843,5022,10907132,5.891,0.00045,0.9479799857106126,0.06251632276519657,0.9963406747813562,0.00045,0.9958923214777047
6520753,K04504.01,1,CANDIDATE,0.995,4.13029832,10.777867,1.44,0.33,-0.14,0.016301,0.001241,-0.001231,0.8776498522522674,0.026125914213611986,0.024555249941750845,5159.607369623634,1.5657376222401556,0.12798847766015703,-0.12609374760966124,5023,6520753,4.13,0.00017,0.9878830336681579,0.04091124742910873,0.9994767945029046,0.00017,0.9993068834478391
6520753,K04504.02,2,CANDIDATE,0.809,8.119342999999999,9.522111,1.5,0.34,-0.15,0.016902,0.001455,-0.001299,0.8776498522522674,0.026125914213611986,0.024555249941750845,5159.607369623634,1.6234646519295202,0.14787504034361282,-0.13278167844236313,5024,6520753,8.119,0.048,0.97355300620326,0.05586590201129046,0.9983925782378353,0.048,0.9504697344824192
10220837,K04613.01,1,CANDIDATE,0.934,1.962282625,10.950456,0.81,0.22,-0.12,0.007548999999999998,0.0004190000000000001,-0.000469,0.8207080471006112,0.0056710801114129294,0.00688393950003896,5446.435967105521,0.6780497696308267,0.03792502976954816,-0.04250768228956862,5420,10220837,1.962,0.017,0.9888573052837636,0.037811072647596776,0.9995571922137957,0.017,0.9825647199461611
9021075,K04733.01,1,CANDIDATE,0.941,7.28116667,10.5991125,1.4,0.14,-0.12,0.016222999999999998,0.001247,-0.000922,0.6762745841210338,0.018339508158865314,0.0185313312323866,4766.214167595478,1.2007087895876274,0.09786932170127605,-0.07575750891459884,5076,9021075,7.281,0.052,0.9867978732056606,0.0452641002535692,0.9993657122359951,0.052,0.9473986951997233
11338056,K04735.01,1,CANDIDATE,0.973,2.87998334,8.497567,0.85,0.03,-0.05,0.009652,0.0007160000000000001,-0.000799,0.7282984926065482,0.0072678381695777654,0.007029117099998761,4931.705002371848,0.7693255924567608,0.057583812028039305,-0.06411675056853337,5077,11338056,2.88,0.01,0.9420309913255921,0.05983102515435792,0.9960839230990002,0.01,0.9861230838680102
7266212,K04737.01,1,CANDIDATE,0.9940000000000001,7.79534033,8.4187355,1.07,0.35,-0.12,0.009322,0.000538,-0.000739,1.2253806144943904,0.03161229804809018,0.029789361003091038,5726.529324253228,1.250154129442791,0.07903028006127519,-0.10366099515556637,5079,7266212,7.795,0.00075,0.9405458193088974,0.0673974759949357,0.9954317539481038,0.00075,0.9946851801326427
4138008,K04742.01,1,CANDIDATE,0.993,112.303136,12.923793,1.3,0.07,-0.05,0.020068,0.001174,-0.001111,0.6161370915608845,0.004673329023121564,0.0035770401290350358,4541.336604146964,1.3532090767447256,0.07982682019031244,-0.07532684806900146,5081,4138008,112.303,0.09,0.9953774626535056,0.2519173707040204,0.9984361281229748,0.09,0.9085768765919071
8360041,K04854.01,1,CANDIDATE,0.9840000000000001,2.63527677,7.9871445,0.76,0.05,-0.06,0.008055,0.002778,-0.000676,0.8116012809243442,0.00738310544331866,0.007030305133855608,5264.572053529414,0.715470487466206,0.2468365402852192,-0.060363451092200794,5520,8360041,2.635,0.027,0.9149798702799817,0.06511849612898644,0.9935277092535573,0.027,0.9667024611037112
9782748,K04856.01,1,CANDIDATE,0.924,147.388124,13.097614,3.03,1.0,-0.34,0.027522,0.001446,-0.001108,0.9513807247171936,0.050194867483015285,0.043879338107161936,5698.935026477209,2.865614687052016,0.21336900162391767,-0.17543503644813735,5522,9782748,147.388,0.0015,0.99557131884877,0.41924399108426114,0.9967887422023616,0.0015,0.9952935590890581
2860656,K04857.01,1,CANDIDATE,0.7979999999999999,4.11497357,9.0711565,1.17,0.39,-0.12,0.011539,0.000543,-0.000987,1.3329678449967206,0.06041248210894867,0.056621757469192964,5764.0558065365385,1.6833379020496662,0.10997880629216203,-0.16076349327866848,5523,2860656,4.115,6.8e-05,0.9624407009967575,0.05550890631731744,0.997706449531831,6.8e-05,0.9976386054932629
7094944,K04859.01,1,CANDIDATE,0.82,7.5019743,7.3844523,1.19,0.08,-0.12,0.014368,0.000614,-0.0016239999999999998,0.6854703442426121,0.01340550219637493,0.01286957920780296,4739.343206561804,1.0778751150356092,0.05065605577725245,-0.12350039806793046,5524,7094944,7.502,0.065,0.8719469385946544,0.08019022265277938,0.9871966591870933,0.065,0.9230288763399324
6425597,K04861.01,1,CANDIDATE,0.977,29.1206519,8.623144,1.6,0.38,-0.14,0.01865,0.00118,-0.001566,1.0729004324656284,0.04722353419055514,0.04336633468360751,5609.948508349049,2.1898870336737346,0.1687847085039367,-0.20407526535961365,5526,6425597,29.121,0.069,0.9558597899313513,0.10169239452837174,0.9947723849429024,0.069,0.9261330903818422
4135912,K05040.01,1,CANDIDATE,0.9740000000000001,29.609426300000006,9.993351,2.87,0.53,-0.65,0.014741999999999996,0.006552,-0.001376,1.4661086861513,0.038902960777972506,0.038028037205586784,5878.8849872826795,2.3654078257282563,1.053164363501366,-0.22915061958540558,5922,4135912,29.609,0.15,0.9831281386854032,0.08130790509012134,0.9984811472825368,0.15,0.8487089751901562
